GPU: NVIDIA GeForce RTX 4090
GPU memory: 24080.88 MB
Loading existing data...
Epoch 100 / 400000 | Train Loss: 0.22252496 | Test Loss: 0.22624892 | lr: [0.0001]
Epoch 306100 / 400000 | Train Loss: 0.00014165 | Test Loss: 0.00023815 | lr: [2.6214400000000015e-05]
Epoch 306200 / 400000 | Train Loss: 0.00014175 | Test Loss: 0.00023866 | lr: [2.6214400000000015e-05]
Epoch 306300 / 400000 | Train Loss: 0.00014391 | Test Loss: 0.00024009 | lr: [2.6214400000000015e-05]
Epoch 306400 / 400000 | Train Loss: 0.00014238 | Test Loss: 0.00024104 | lr: [2.6214400000000015e-05]
Epoch 306500 / 400000 | Train Loss: 0.00013756 | Test Loss: 0.00023467 | lr: [2.6214400000000015e-05]
Epoch 306600 / 400000 | Train Loss: 0.00014716 | Test Loss: 0.00024460 | lr: [2.6214400000000015e-05]
Epoch 306700 / 400000 | Train Loss: 0.00013905 | Test Loss: 0.00023636 | lr: [2.6214400000000015e-05]
Epoch 306800 / 400000 | Train Loss: 0.00014965 | Test Loss: 0.00024861 | lr: [2.6214400000000015e-05]
Epoch 306900 / 400000 | Train Loss: 0.00013698 | Test Loss: 0.00023430 | lr: [2.6214400000000015e-05]
Epoch 307000 / 400000 | Train Loss: 0.00014665 | Test Loss: 0.00024215 | lr: [2.6214400000000015e-05]
Epoch 307100 / 400000 | Train Loss: 0.00014002 | Test Loss: 0.00023787 | lr: [2.6214400000000015e-05]
Epoch 307200 / 400000 | Train Loss: 0.00013927 | Test Loss: 0.00023628 | lr: [2.6214400000000015e-05]
Epoch 307300 / 400000 | Train Loss: 0.00014625 | Test Loss: 0.00024450 | lr: [2.6214400000000015e-05]
Epoch 307400 / 400000 | Train Loss: 0.00014614 | Test Loss: 0.00024328 | lr: [2.6214400000000015e-05]
Epoch 307500 / 400000 | Train Loss: 0.00014064 | Test Loss: 0.00023867 | lr: [2.6214400000000015e-05]
Epoch 307600 / 400000 | Train Loss: 0.00015523 | Test Loss: 0.00025241 | lr: [2.6214400000000015e-05]
Epoch 307700 / 400000 | Train Loss: 0.00014426 | Test Loss: 0.00024189 | lr: [2.6214400000000015e-05]
Epoch 307800 / 400000 | Train Loss: 0.00014867 | Test Loss: 0.00024625 | lr: [2.6214400000000015e-05]
Epoch 307900 / 400000 | Train Loss: 0.00013785 | Test Loss: 0.00023506 | lr: [2.6214400000000015e-05]
Epoch 308000 / 400000 | Train Loss: 0.00014768 | Test Loss: 0.00024624 | lr: [2.6214400000000015e-05]
Epoch 308100 / 400000 | Train Loss: 0.00014038 | Test Loss: 0.00023796 | lr: [2.6214400000000015e-05]
Epoch 308200 / 400000 | Train Loss: 0.00014753 | Test Loss: 0.00024377 | lr: [2.6214400000000015e-05]
Epoch 308300 / 400000 | Train Loss: 0.00013916 | Test Loss: 0.00023731 | lr: [2.6214400000000015e-05]
Epoch 308400 / 400000 | Train Loss: 0.00014337 | Test Loss: 0.00024198 | lr: [2.6214400000000015e-05]
Epoch 308500 / 400000 | Train Loss: 0.00014150 | Test Loss: 0.00023728 | lr: [2.6214400000000015e-05]
Epoch 308600 / 400000 | Train Loss: 0.00014057 | Test Loss: 0.00023805 | lr: [2.6214400000000015e-05]
Epoch 308700 / 400000 | Train Loss: 0.00013891 | Test Loss: 0.00023660 | lr: [2.6214400000000015e-05]
Epoch 308800 / 400000 | Train Loss: 0.00013506 | Test Loss: 0.00023268 | lr: [2.6214400000000015e-05]
Epoch 308900 / 400000 | Train Loss: 0.00014548 | Test Loss: 0.00024363 | lr: [2.6214400000000015e-05]
Epoch 309000 / 400000 | Train Loss: 0.00014076 | Test Loss: 0.00023780 | lr: [2.6214400000000015e-05]
Epoch 309100 / 400000 | Train Loss: 0.00014138 | Test Loss: 0.00023808 | lr: [2.6214400000000015e-05]
Epoch 309200 / 400000 | Train Loss: 0.00013666 | Test Loss: 0.00023371 | lr: [2.6214400000000015e-05]
Epoch 309300 / 400000 | Train Loss: 0.00013448 | Test Loss: 0.00023128 | lr: [2.6214400000000015e-05]
Epoch 309400 / 400000 | Train Loss: 0.00013998 | Test Loss: 0.00023751 | lr: [2.6214400000000015e-05]
Epoch 309500 / 400000 | Train Loss: 0.00014236 | Test Loss: 0.00023967 | lr: [2.6214400000000015e-05]
Epoch 309600 / 400000 | Train Loss: 0.00013758 | Test Loss: 0.00023615 | lr: [2.6214400000000015e-05]
Epoch 309700 / 400000 | Train Loss: 0.00014440 | Test Loss: 0.00024211 | lr: [2.6214400000000015e-05]
Epoch 309800 / 400000 | Train Loss: 0.00013647 | Test Loss: 0.00023373 | lr: [2.6214400000000015e-05]
Epoch 309900 / 400000 | Train Loss: 0.00014259 | Test Loss: 0.00024099 | lr: [2.6214400000000015e-05]
Epoch 310000 / 400000 | Train Loss: 0.00013926 | Test Loss: 0.00023768 | lr: [2.6214400000000015e-05]
Epoch 310100 / 400000 | Train Loss: 0.00013778 | Test Loss: 0.00023381 | lr: [2.6214400000000015e-05]
Epoch 310200 / 400000 | Train Loss: 0.00013525 | Test Loss: 0.00023244 | lr: [2.6214400000000015e-05]
Epoch 310300 / 400000 | Train Loss: 0.00013664 | Test Loss: 0.00023336 | lr: [2.6214400000000015e-05]
Epoch 310400 / 400000 | Train Loss: 0.00014850 | Test Loss: 0.00024399 | lr: [2.6214400000000015e-05]
Epoch 310500 / 400000 | Train Loss: 0.00013670 | Test Loss: 0.00023460 | lr: [2.6214400000000015e-05]
Epoch 310600 / 400000 | Train Loss: 0.00013428 | Test Loss: 0.00023130 | lr: [2.6214400000000015e-05]
Epoch 310700 / 400000 | Train Loss: 0.00013970 | Test Loss: 0.00023685 | lr: [2.6214400000000015e-05]
Epoch 310800 / 400000 | Train Loss: 0.00013662 | Test Loss: 0.00023341 | lr: [2.6214400000000015e-05]
Epoch 310900 / 400000 | Train Loss: 0.00013585 | Test Loss: 0.00023277 | lr: [2.6214400000000015e-05]
Epoch 311000 / 400000 | Train Loss: 0.00013859 | Test Loss: 0.00023405 | lr: [2.6214400000000015e-05]
Epoch 311100 / 400000 | Train Loss: 0.00013541 | Test Loss: 0.00023264 | lr: [2.6214400000000015e-05]
Epoch 311200 / 400000 | Train Loss: 0.00013689 | Test Loss: 0.00023463 | lr: [2.6214400000000015e-05]
Epoch 311300 / 400000 | Train Loss: 0.00014938 | Test Loss: 0.00024927 | lr: [2.6214400000000015e-05]
Epoch 311400 / 400000 | Train Loss: 0.00015112 | Test Loss: 0.00024266 | lr: [2.6214400000000015e-05]
Epoch 311500 / 400000 | Train Loss: 0.00014989 | Test Loss: 0.00024369 | lr: [2.6214400000000015e-05]
Epoch 311600 / 400000 | Train Loss: 0.00013268 | Test Loss: 0.00022981 | lr: [2.6214400000000015e-05]
Epoch 311700 / 400000 | Train Loss: 0.00013731 | Test Loss: 0.00023404 | lr: [2.6214400000000015e-05]
Epoch 311800 / 400000 | Train Loss: 0.00013650 | Test Loss: 0.00023450 | lr: [2.6214400000000015e-05]
Epoch 311900 / 400000 | Train Loss: 0.00013637 | Test Loss: 0.00023466 | lr: [2.6214400000000015e-05]
Epoch 312000 / 400000 | Train Loss: 0.00014233 | Test Loss: 0.00023894 | lr: [2.6214400000000015e-05]
Epoch 312100 / 400000 | Train Loss: 0.00013770 | Test Loss: 0.00023673 | lr: [2.6214400000000015e-05]
Epoch 312200 / 400000 | Train Loss: 0.00014494 | Test Loss: 0.00024395 | lr: [2.6214400000000015e-05]
Epoch 312300 / 400000 | Train Loss: 0.00013965 | Test Loss: 0.00023840 | lr: [2.6214400000000015e-05]
Epoch 312400 / 400000 | Train Loss: 0.00013486 | Test Loss: 0.00023252 | lr: [2.6214400000000015e-05]
Epoch 312500 / 400000 | Train Loss: 0.00014245 | Test Loss: 0.00023811 | lr: [2.6214400000000015e-05]
Epoch 312600 / 400000 | Train Loss: 0.00013131 | Test Loss: 0.00022751 | lr: [2.6214400000000015e-05]
Epoch 312700 / 400000 | Train Loss: 0.00014362 | Test Loss: 0.00023755 | lr: [2.6214400000000015e-05]
Epoch 312800 / 400000 | Train Loss: 0.00014996 | Test Loss: 0.00024410 | lr: [2.6214400000000015e-05]
Epoch 312900 / 400000 | Train Loss: 0.00014065 | Test Loss: 0.00023748 | lr: [2.6214400000000015e-05]
Epoch 313000 / 400000 | Train Loss: 0.00013998 | Test Loss: 0.00023675 | lr: [2.6214400000000015e-05]
Epoch 313100 / 400000 | Train Loss: 0.00013593 | Test Loss: 0.00023332 | lr: [2.6214400000000015e-05]
Epoch 313200 / 400000 | Train Loss: 0.00014342 | Test Loss: 0.00024076 | lr: [2.6214400000000015e-05]
Epoch 313300 / 400000 | Train Loss: 0.00013822 | Test Loss: 0.00023620 | lr: [2.6214400000000015e-05]
Epoch 313400 / 400000 | Train Loss: 0.00013878 | Test Loss: 0.00023859 | lr: [2.6214400000000015e-05]
Epoch 313500 / 400000 | Train Loss: 0.00014672 | Test Loss: 0.00024459 | lr: [2.6214400000000015e-05]
Epoch 313600 / 400000 | Train Loss: 0.00013357 | Test Loss: 0.00023049 | lr: [2.6214400000000015e-05]
Epoch 313700 / 400000 | Train Loss: 0.00013331 | Test Loss: 0.00023190 | lr: [2.6214400000000015e-05]
Epoch 313800 / 400000 | Train Loss: 0.00013346 | Test Loss: 0.00023071 | lr: [2.6214400000000015e-05]
Epoch 313900 / 400000 | Train Loss: 0.00013735 | Test Loss: 0.00023554 | lr: [2.6214400000000015e-05]
Epoch 314000 / 400000 | Train Loss: 0.00014263 | Test Loss: 0.00023965 | lr: [2.6214400000000015e-05]
Epoch 314100 / 400000 | Train Loss: 0.00014183 | Test Loss: 0.00023763 | lr: [2.6214400000000015e-05]
Epoch 314200 / 400000 | Train Loss: 0.00014325 | Test Loss: 0.00023997 | lr: [2.6214400000000015e-05]
Epoch 314300 / 400000 | Train Loss: 0.00014191 | Test Loss: 0.00023757 | lr: [2.6214400000000015e-05]
Epoch 314400 / 400000 | Train Loss: 0.00013343 | Test Loss: 0.00022851 | lr: [2.6214400000000015e-05]
Epoch 314500 / 400000 | Train Loss: 0.00013028 | Test Loss: 0.00022727 | lr: [2.6214400000000015e-05]
Epoch 314600 / 400000 | Train Loss: 0.00014067 | Test Loss: 0.00023260 | lr: [2.6214400000000015e-05]
Epoch 314700 / 400000 | Train Loss: 0.00013952 | Test Loss: 0.00023610 | lr: [2.6214400000000015e-05]
Epoch 314800 / 400000 | Train Loss: 0.00014113 | Test Loss: 0.00023937 | lr: [2.6214400000000015e-05]
Epoch 314900 / 400000 | Train Loss: 0.00013319 | Test Loss: 0.00022922 | lr: [2.6214400000000015e-05]
Epoch 315000 / 400000 | Train Loss: 0.00014023 | Test Loss: 0.00024018 | lr: [2.6214400000000015e-05]
Epoch 315100 / 400000 | Train Loss: 0.00014333 | Test Loss: 0.00024032 | lr: [2.6214400000000015e-05]
Epoch 315200 / 400000 | Train Loss: 0.00013170 | Test Loss: 0.00022898 | lr: [2.6214400000000015e-05]
Epoch 315300 / 400000 | Train Loss: 0.00014805 | Test Loss: 0.00024285 | lr: [2.6214400000000015e-05]
Epoch 315400 / 400000 | Train Loss: 0.00012854 | Test Loss: 0.00022543 | lr: [2.6214400000000015e-05]
Epoch 315500 / 400000 | Train Loss: 0.00014070 | Test Loss: 0.00023865 | lr: [2.6214400000000015e-05]
Epoch 315600 / 400000 | Train Loss: 0.00012993 | Test Loss: 0.00022667 | lr: [2.6214400000000015e-05]
Epoch 315700 / 400000 | Train Loss: 0.00012770 | Test Loss: 0.00022479 | lr: [2.6214400000000015e-05]
Epoch 315800 / 400000 | Train Loss: 0.00014135 | Test Loss: 0.00023940 | lr: [2.6214400000000015e-05]
Epoch 315900 / 400000 | Train Loss: 0.00013158 | Test Loss: 0.00022944 | lr: [2.6214400000000015e-05]
Epoch 316000 / 400000 | Train Loss: 0.00013121 | Test Loss: 0.00022705 | lr: [2.6214400000000015e-05]
Epoch 316100 / 400000 | Train Loss: 0.00013003 | Test Loss: 0.00022609 | lr: [2.6214400000000015e-05]
Epoch 316200 / 400000 | Train Loss: 0.00013710 | Test Loss: 0.00023505 | lr: [2.6214400000000015e-05]
Epoch 316300 / 400000 | Train Loss: 0.00012667 | Test Loss: 0.00022429 | lr: [2.6214400000000015e-05]
Epoch 316400 / 400000 | Train Loss: 0.00013340 | Test Loss: 0.00023070 | lr: [2.6214400000000015e-05]
Epoch 316500 / 400000 | Train Loss: 0.00012950 | Test Loss: 0.00022671 | lr: [2.6214400000000015e-05]
Epoch 316600 / 400000 | Train Loss: 0.00014085 | Test Loss: 0.00023444 | lr: [2.6214400000000015e-05]
Epoch 316700 / 400000 | Train Loss: 0.00013398 | Test Loss: 0.00023202 | lr: [2.6214400000000015e-05]
Epoch 316800 / 400000 | Train Loss: 0.00012736 | Test Loss: 0.00022479 | lr: [2.6214400000000015e-05]
Epoch 316900 / 400000 | Train Loss: 0.00012317 | Test Loss: 0.00021969 | lr: [2.6214400000000015e-05]
Epoch 317000 / 400000 | Train Loss: 0.00012975 | Test Loss: 0.00022718 | lr: [2.6214400000000015e-05]
Epoch 317100 / 400000 | Train Loss: 0.00013205 | Test Loss: 0.00022833 | lr: [2.6214400000000015e-05]
Epoch 317200 / 400000 | Train Loss: 0.00013623 | Test Loss: 0.00023149 | lr: [2.6214400000000015e-05]
Epoch 317300 / 400000 | Train Loss: 0.00012706 | Test Loss: 0.00022350 | lr: [2.6214400000000015e-05]
Epoch 317400 / 400000 | Train Loss: 0.00012588 | Test Loss: 0.00022319 | lr: [2.6214400000000015e-05]
Epoch 317500 / 400000 | Train Loss: 0.00012558 | Test Loss: 0.00022199 | lr: [2.6214400000000015e-05]
Epoch 317600 / 400000 | Train Loss: 0.00012849 | Test Loss: 0.00022577 | lr: [2.6214400000000015e-05]
Epoch 317700 / 400000 | Train Loss: 0.00013116 | Test Loss: 0.00022726 | lr: [2.6214400000000015e-05]
Epoch 317800 / 400000 | Train Loss: 0.00012488 | Test Loss: 0.00022172 | lr: [2.6214400000000015e-05]
Epoch 317900 / 400000 | Train Loss: 0.00012619 | Test Loss: 0.00022180 | lr: [2.6214400000000015e-05]
Epoch 318000 / 400000 | Train Loss: 0.00012812 | Test Loss: 0.00022760 | lr: [2.6214400000000015e-05]
Epoch 318100 / 400000 | Train Loss: 0.00012436 | Test Loss: 0.00022067 | lr: [2.6214400000000015e-05]
Epoch 318200 / 400000 | Train Loss: 0.00013347 | Test Loss: 0.00023154 | lr: [2.6214400000000015e-05]
Epoch 318300 / 400000 | Train Loss: 0.00013653 | Test Loss: 0.00023143 | lr: [2.6214400000000015e-05]
Epoch 318400 / 400000 | Train Loss: 0.00012636 | Test Loss: 0.00022269 | lr: [2.6214400000000015e-05]
Epoch 318500 / 400000 | Train Loss: 0.00013001 | Test Loss: 0.00022630 | lr: [2.6214400000000015e-05]
Epoch 318600 / 400000 | Train Loss: 0.00012876 | Test Loss: 0.00022582 | lr: [2.6214400000000015e-05]
Epoch 318700 / 400000 | Train Loss: 0.00014225 | Test Loss: 0.00023584 | lr: [2.6214400000000015e-05]
Epoch 318800 / 400000 | Train Loss: 0.00013149 | Test Loss: 0.00023047 | lr: [2.6214400000000015e-05]
Epoch 318900 / 400000 | Train Loss: 0.00013006 | Test Loss: 0.00022645 | lr: [2.6214400000000015e-05]
Epoch 319000 / 400000 | Train Loss: 0.00012075 | Test Loss: 0.00021711 | lr: [2.6214400000000015e-05]
Epoch 319100 / 400000 | Train Loss: 0.00012792 | Test Loss: 0.00022208 | lr: [2.6214400000000015e-05]
Epoch 319200 / 400000 | Train Loss: 0.00013417 | Test Loss: 0.00023322 | lr: [2.6214400000000015e-05]
Epoch 319300 / 400000 | Train Loss: 0.00012426 | Test Loss: 0.00022095 | lr: [2.6214400000000015e-05]
Epoch 319400 / 400000 | Train Loss: 0.00013201 | Test Loss: 0.00022799 | lr: [2.6214400000000015e-05]
Epoch 319500 / 400000 | Train Loss: 0.00012155 | Test Loss: 0.00021764 | lr: [2.6214400000000015e-05]
Epoch 319600 / 400000 | Train Loss: 0.00013396 | Test Loss: 0.00022838 | lr: [2.6214400000000015e-05]
Epoch 319700 / 400000 | Train Loss: 0.00013451 | Test Loss: 0.00023162 | lr: [2.6214400000000015e-05]
Epoch 319800 / 400000 | Train Loss: 0.00012472 | Test Loss: 0.00022145 | lr: [2.6214400000000015e-05]
Epoch 319900 / 400000 | Train Loss: 0.00012714 | Test Loss: 0.00022310 | lr: [2.6214400000000015e-05]
Epoch 320000 / 400000 | Train Loss: 0.00011766 | Test Loss: 0.00021412 | lr: [2.6214400000000015e-05]
Epoch 320100 / 400000 | Train Loss: 0.00014012 | Test Loss: 0.00023310 | lr: [2.6214400000000015e-05]
Epoch 320200 / 400000 | Train Loss: 0.00012472 | Test Loss: 0.00022213 | lr: [2.6214400000000015e-05]
Epoch 320300 / 400000 | Train Loss: 0.00012692 | Test Loss: 0.00022369 | lr: [2.6214400000000015e-05]
Epoch 320400 / 400000 | Train Loss: 0.00012874 | Test Loss: 0.00022588 | lr: [2.6214400000000015e-05]
Epoch 320500 / 400000 | Train Loss: 0.00012388 | Test Loss: 0.00022067 | lr: [2.6214400000000015e-05]
Epoch 320600 / 400000 | Train Loss: 0.00012400 | Test Loss: 0.00022265 | lr: [2.6214400000000015e-05]
Epoch 320700 / 400000 | Train Loss: 0.00012154 | Test Loss: 0.00022107 | lr: [2.6214400000000015e-05]
Epoch 320800 / 400000 | Train Loss: 0.00011971 | Test Loss: 0.00021683 | lr: [2.6214400000000015e-05]
Epoch 320900 / 400000 | Train Loss: 0.00013138 | Test Loss: 0.00022717 | lr: [2.6214400000000015e-05]
Epoch 321000 / 400000 | Train Loss: 0.00011677 | Test Loss: 0.00021237 | lr: [2.6214400000000015e-05]
Epoch 321100 / 400000 | Train Loss: 0.00012013 | Test Loss: 0.00021641 | lr: [2.6214400000000015e-05]
Epoch 321200 / 400000 | Train Loss: 0.00012232 | Test Loss: 0.00022090 | lr: [2.6214400000000015e-05]
Epoch 321300 / 400000 | Train Loss: 0.00011634 | Test Loss: 0.00021327 | lr: [2.6214400000000015e-05]
Epoch 321400 / 400000 | Train Loss: 0.00012026 | Test Loss: 0.00021645 | lr: [2.6214400000000015e-05]
Epoch 321500 / 400000 | Train Loss: 0.00011977 | Test Loss: 0.00021659 | lr: [2.6214400000000015e-05]
Epoch 321600 / 400000 | Train Loss: 0.00012536 | Test Loss: 0.00022293 | lr: [2.6214400000000015e-05]
Epoch 321700 / 400000 | Train Loss: 0.00011901 | Test Loss: 0.00021618 | lr: [2.6214400000000015e-05]
Epoch 321800 / 400000 | Train Loss: 0.00011614 | Test Loss: 0.00021311 | lr: [2.6214400000000015e-05]
Epoch 321900 / 400000 | Train Loss: 0.00012427 | Test Loss: 0.00022259 | lr: [2.6214400000000015e-05]
Epoch 322000 / 400000 | Train Loss: 0.00011694 | Test Loss: 0.00021315 | lr: [2.6214400000000015e-05]
Epoch 322100 / 400000 | Train Loss: 0.00011639 | Test Loss: 0.00021292 | lr: [2.6214400000000015e-05]
Epoch 322200 / 400000 | Train Loss: 0.00013497 | Test Loss: 0.00023248 | lr: [2.6214400000000015e-05]
Epoch 322300 / 400000 | Train Loss: 0.00012742 | Test Loss: 0.00022372 | lr: [2.6214400000000015e-05]
Epoch 322400 / 400000 | Train Loss: 0.00011834 | Test Loss: 0.00021568 | lr: [2.6214400000000015e-05]
Epoch 322500 / 400000 | Train Loss: 0.00011789 | Test Loss: 0.00021520 | lr: [2.6214400000000015e-05]
Epoch 322600 / 400000 | Train Loss: 0.00011725 | Test Loss: 0.00021341 | lr: [2.6214400000000015e-05]
Epoch 322700 / 400000 | Train Loss: 0.00012701 | Test Loss: 0.00022514 | lr: [2.6214400000000015e-05]
Epoch 322800 / 400000 | Train Loss: 0.00011412 | Test Loss: 0.00021114 | lr: [2.6214400000000015e-05]
Epoch 322900 / 400000 | Train Loss: 0.00012412 | Test Loss: 0.00022052 | lr: [2.6214400000000015e-05]
Epoch 323000 / 400000 | Train Loss: 0.00011644 | Test Loss: 0.00021244 | lr: [2.6214400000000015e-05]
Epoch 323100 / 400000 | Train Loss: 0.00011709 | Test Loss: 0.00021560 | lr: [2.6214400000000015e-05]
Epoch 323200 / 400000 | Train Loss: 0.00011917 | Test Loss: 0.00021579 | lr: [2.6214400000000015e-05]
Epoch 323300 / 400000 | Train Loss: 0.00012416 | Test Loss: 0.00021807 | lr: [2.6214400000000015e-05]
Epoch 323400 / 400000 | Train Loss: 0.00012926 | Test Loss: 0.00022638 | lr: [2.6214400000000015e-05]
Epoch 323500 / 400000 | Train Loss: 0.00013549 | Test Loss: 0.00023147 | lr: [2.6214400000000015e-05]
Epoch 323600 / 400000 | Train Loss: 0.00011600 | Test Loss: 0.00021025 | lr: [2.6214400000000015e-05]
Epoch 323700 / 400000 | Train Loss: 0.00011865 | Test Loss: 0.00021464 | lr: [2.6214400000000015e-05]
Epoch 323800 / 400000 | Train Loss: 0.00011296 | Test Loss: 0.00020987 | lr: [2.6214400000000015e-05]
Epoch 323900 / 400000 | Train Loss: 0.00012223 | Test Loss: 0.00021585 | lr: [2.6214400000000015e-05]
Epoch 324000 / 400000 | Train Loss: 0.00011914 | Test Loss: 0.00021689 | lr: [2.6214400000000015e-05]
Epoch 324100 / 400000 | Train Loss: 0.00011902 | Test Loss: 0.00021397 | lr: [2.6214400000000015e-05]
Epoch 324200 / 400000 | Train Loss: 0.00011902 | Test Loss: 0.00021319 | lr: [2.6214400000000015e-05]
Epoch 324300 / 400000 | Train Loss: 0.00011593 | Test Loss: 0.00021258 | lr: [2.6214400000000015e-05]
Epoch 324400 / 400000 | Train Loss: 0.00011094 | Test Loss: 0.00020731 | lr: [2.6214400000000015e-05]
Epoch 324500 / 400000 | Train Loss: 0.00011931 | Test Loss: 0.00021633 | lr: [2.6214400000000015e-05]
Epoch 324600 / 400000 | Train Loss: 0.00011972 | Test Loss: 0.00021380 | lr: [2.6214400000000015e-05]
Epoch 324700 / 400000 | Train Loss: 0.00011638 | Test Loss: 0.00021351 | lr: [2.6214400000000015e-05]
Epoch 324800 / 400000 | Train Loss: 0.00011523 | Test Loss: 0.00021099 | lr: [2.6214400000000015e-05]
Epoch 324900 / 400000 | Train Loss: 0.00011675 | Test Loss: 0.00021354 | lr: [2.6214400000000015e-05]
Epoch 325000 / 400000 | Train Loss: 0.00011040 | Test Loss: 0.00020635 | lr: [2.6214400000000015e-05]
Epoch 325100 / 400000 | Train Loss: 0.00011770 | Test Loss: 0.00021309 | lr: [2.6214400000000015e-05]
Epoch 325200 / 400000 | Train Loss: 0.00011128 | Test Loss: 0.00020750 | lr: [2.6214400000000015e-05]
Epoch 325300 / 400000 | Train Loss: 0.00011723 | Test Loss: 0.00021396 | lr: [2.6214400000000015e-05]
Epoch 325400 / 400000 | Train Loss: 0.00011478 | Test Loss: 0.00021064 | lr: [2.6214400000000015e-05]
Epoch 325500 / 400000 | Train Loss: 0.00012251 | Test Loss: 0.00021853 | lr: [2.6214400000000015e-05]
Epoch 325600 / 400000 | Train Loss: 0.00011470 | Test Loss: 0.00021061 | lr: [2.6214400000000015e-05]
Epoch 325700 / 400000 | Train Loss: 0.00011449 | Test Loss: 0.00021062 | lr: [2.6214400000000015e-05]
Epoch 325800 / 400000 | Train Loss: 0.00012207 | Test Loss: 0.00021959 | lr: [2.6214400000000015e-05]
Epoch 325900 / 400000 | Train Loss: 0.00011597 | Test Loss: 0.00021275 | lr: [2.6214400000000015e-05]
Epoch 326000 / 400000 | Train Loss: 0.00011261 | Test Loss: 0.00020953 | lr: [2.6214400000000015e-05]
Epoch 326100 / 400000 | Train Loss: 0.00011444 | Test Loss: 0.00020901 | lr: [2.6214400000000015e-05]
Epoch 326200 / 400000 | Train Loss: 0.00011873 | Test Loss: 0.00021541 | lr: [2.6214400000000015e-05]
Epoch 326300 / 400000 | Train Loss: 0.00011772 | Test Loss: 0.00021417 | lr: [2.6214400000000015e-05]
Epoch 326400 / 400000 | Train Loss: 0.00011540 | Test Loss: 0.00021035 | lr: [2.6214400000000015e-05]
Epoch 326500 / 400000 | Train Loss: 0.00011770 | Test Loss: 0.00021533 | lr: [2.6214400000000015e-05]
Epoch 326600 / 400000 | Train Loss: 0.00012103 | Test Loss: 0.00021820 | lr: [2.6214400000000015e-05]
Epoch 326700 / 400000 | Train Loss: 0.00011055 | Test Loss: 0.00020638 | lr: [2.6214400000000015e-05]
Epoch 326800 / 400000 | Train Loss: 0.00011581 | Test Loss: 0.00020948 | lr: [2.6214400000000015e-05]
Epoch 326900 / 400000 | Train Loss: 0.00013226 | Test Loss: 0.00022461 | lr: [2.6214400000000015e-05]
Epoch 327000 / 400000 | Train Loss: 0.00011695 | Test Loss: 0.00021463 | lr: [2.6214400000000015e-05]
Epoch 327100 / 400000 | Train Loss: 0.00010992 | Test Loss: 0.00020533 | lr: [2.6214400000000015e-05]
Epoch 327200 / 400000 | Train Loss: 0.00010772 | Test Loss: 0.00020336 | lr: [2.6214400000000015e-05]
Epoch 327300 / 400000 | Train Loss: 0.00011378 | Test Loss: 0.00020965 | lr: [2.6214400000000015e-05]
Epoch 327400 / 400000 | Train Loss: 0.00011366 | Test Loss: 0.00020714 | lr: [2.6214400000000015e-05]
Epoch 327500 / 400000 | Train Loss: 0.00011276 | Test Loss: 0.00020930 | lr: [2.6214400000000015e-05]
Epoch 327600 / 400000 | Train Loss: 0.00010909 | Test Loss: 0.00020459 | lr: [2.6214400000000015e-05]
Epoch 327700 / 400000 | Train Loss: 0.00011688 | Test Loss: 0.00021294 | lr: [2.6214400000000015e-05]
Epoch 327800 / 400000 | Train Loss: 0.00011723 | Test Loss: 0.00021427 | lr: [2.6214400000000015e-05]
Epoch 327900 / 400000 | Train Loss: 0.00012532 | Test Loss: 0.00022093 | lr: [2.6214400000000015e-05]
Epoch 328000 / 400000 | Train Loss: 0.00011701 | Test Loss: 0.00021291 | lr: [2.6214400000000015e-05]
Epoch 328100 / 400000 | Train Loss: 0.00011808 | Test Loss: 0.00021410 | lr: [2.6214400000000015e-05]
Epoch 328200 / 400000 | Train Loss: 0.00011317 | Test Loss: 0.00021007 | lr: [2.6214400000000015e-05]
Epoch 328300 / 400000 | Train Loss: 0.00011504 | Test Loss: 0.00021178 | lr: [2.6214400000000015e-05]
Epoch 328400 / 400000 | Train Loss: 0.00011718 | Test Loss: 0.00020932 | lr: [2.6214400000000015e-05]
Epoch 328500 / 400000 | Train Loss: 0.00011208 | Test Loss: 0.00020914 | lr: [2.6214400000000015e-05]
Epoch 328600 / 400000 | Train Loss: 0.00010596 | Test Loss: 0.00020186 | lr: [2.6214400000000015e-05]
Epoch 328700 / 400000 | Train Loss: 0.00011120 | Test Loss: 0.00020705 | lr: [2.6214400000000015e-05]
Epoch 328800 / 400000 | Train Loss: 0.00011748 | Test Loss: 0.00021109 | lr: [2.6214400000000015e-05]
Epoch 328900 / 400000 | Train Loss: 0.00012155 | Test Loss: 0.00021545 | lr: [2.6214400000000015e-05]
Epoch 329000 / 400000 | Train Loss: 0.00011075 | Test Loss: 0.00020754 | lr: [2.6214400000000015e-05]
Epoch 329100 / 400000 | Train Loss: 0.00010826 | Test Loss: 0.00020357 | lr: [2.6214400000000015e-05]
Epoch 329200 / 400000 | Train Loss: 0.00012393 | Test Loss: 0.00022083 | lr: [2.6214400000000015e-05]
Epoch 329300 / 400000 | Train Loss: 0.00011326 | Test Loss: 0.00020789 | lr: [2.6214400000000015e-05]
Epoch 329400 / 400000 | Train Loss: 0.00011264 | Test Loss: 0.00020936 | lr: [2.6214400000000015e-05]
Epoch 329500 / 400000 | Train Loss: 0.00011477 | Test Loss: 0.00021161 | lr: [2.6214400000000015e-05]
